Date,Close
2024-10-25,3799.6259765625
2024-10-28,3830.80908203125
2024-10-29,3816.201171875
2024-10-30,3825.003173828125
2024-10-31,3716.189453125
2024-11-01,3730.9384765625
2024-11-04,3712.162841796875
2024-11-05,3718.9052734375
2024-11-06,3876.507080078125
2024-11-07,3887.042236328125
2024-11-08,3883.389892578125
2024-11-11,3931.8037109375
2024-11-12,3930.586181640625
2024-11-13,3886.527099609375
2024-11-14,3882.35986328125
2024-11-18,3763.99462890625
2024-11-19,3782.7705078125
2024-11-21,3813.95361328125
2024-11-22,3974.7861328125
2024-11-25,4040.804443359375
2024-11-26,4076.0146484375
2024-11-27,4057.145263671875
2024-11-28,3975.067138671875
2024-11-29,3999.36767578125
2024-12-02,4004.798583984375
2024-12-03,4029.23974609375
2024-12-04,4077.60595703125
2024-12-05,4180.28564453125
2024-12-06,4162.91552734375
2024-12-09,4169.142578125
2024-12-10,4150.78857421875
2024-12-11,4146.0126953125
2024-12-12,4171.76513671875
2024-12-13,4189.51025390625
2024-12-16,4134.54150390625
2024-12-17,4053.3525390625
2024-12-18,4071.47216796875
2024-12-19,4000.3505859375
2024-12-20,3905.20849609375
2024-12-23,3893.971435546875
2024-12-24,3913.823974609375
2024-12-26,3904.0849609375
2024-12-27,3900.10546875
2024-12-30,3894.439697265625
